1,2,3,4,5,6,7,8,9,10
-125.254052,-342.1507808,1091.724216,45.79039023,-108.3516646,-25.6114699,-634.4202475,-10.07348358,332.3616033,28.70994931
-71.55093154,185.5410075,785.9693128,-799.3059986,690.4631067,6.435545739,-235.5296397,-88.91701943,213.8987582,665.9480727
-1437.500591,-1609.189971,1167.231373,-253.3419679,333.9418992,334.9497971,-424.2378066,-372.0908741,433.3162934,295.6837817
-1350.218034,-1137.149372,1471.349398,27.34618149,558.1947184,358.8664419,-363.8756006,-580.8131185,-474.5646707,-2.374617858
-1571.509989,-1124.430081,1023.608414,-63.21988289,427.963358,301.5081672,-692.4861131,-526.0165535,393.2631683,497.6996956
-94.25960067,-93.42007006,1159.943826,-156.9000783,662.002448,-340.6889664,-140.629871,-12.72853228,-309.1269122,620.3894878
-1517.417461,-1275.744127,1201.404261,-27.42438432,890.5877,208.1833497,-615.4214725,-566.3133614,-4.818994561,142.4981346
-1481.891226,-1187.050562,1180.819884,10.58184457,917.8861667,482.3970467,-614.5874662,-514.5775808,159.8187219,60.05873098
-1640.776069,-1248.85128,928.5383059,-66.89352665,75.21131508,120.6016592,-823.2931186,-575.64738,379.0866742,383.7021135
878.4459431,-857.9820187,1459.057805,46.67167036,137.7254187,-63.30662278,-446.3533469,-1124.777009,-204.0645244,117.3138861
-928.4108834,-1461.143327,1231.707019,-300.2159621,1045.314201,349.2634166,-315.9632565,-64.59705257,-99.94465024,-117.0231819
-1600.132128,-1054.199555,1150.018769,-30.3863987,931.1690321,209.6656557,-834.9922868,-768.2866087,346.291124,155.0659585
-92.37424023,-1090.987005,1722.27899,-105.8338537,-5.755044824,565.3659412,-190.9626598,-520.0120239,382.2640307,152.7679573
-1317.772363,-1025.836785,1343.160357,-196.1283833,998.1913268,301.7900845,-513.6883097,-183.6759177,399.1886454,302.919491
-1509.611996,-1041.509846,1625.865846,345.9143675,1264.459463,212.580349,-661.4527293,-661.8679227,320.527336,128.6414001
329.9589144,-1110.327968,1289.296833,-158.478666,691.9063491,-246.3907764,-269.7191838,165.1075959,133.4180948,564.261716
-1188.504204,-681.9031904,1030.397964,-197.7539242,687.0047364,188.3174864,-612.5184071,-678.0819643,346.8878871,503.2381893
202.2372335,-663.5134392,1624.629644,-609.9097407,-38.0859691,320.3564088,-544.3597203,-844.2598772,458.5121653,23.84924171
160.6073184,-754.7918962,1738.554163,204.6745892,6.402317865,-7.071331693,-196.8683956,59.52220625,-282.9254229,1061.480407
-651.5780798,-1018.98983,920.9728758,-252.9584058,-352.6750704,242.9400537,41.53633138,90.48142522,127.6213351,-196.7519434
260.8243913,-208.2724251,473.5602724,-467.1482078,319.1869121,-182.3919406,-384.1510569,-388.0523482,11.99994659,24.13690895
-1282.772909,-853.0003125,981.4836221,362.9190616,968.6813163,474.6379029,330.2230556,-230.9273713,-202.0555655,163.308593
-1429.581177,-1003.096779,711.4418909,-5.444325019,576.6972105,-29.10581985,-96.72947964,-314.1701149,-48.84589801,725.9191153
392.3398713,-588.5998531,764.2387904,-268.6197791,78.57054465,-194.4665361,-549.7295165,-181.7128979,87.54640536,455.2622662
-527.3602523,240.512271,1015.849894,-330.921046,727.9064493,169.4610899,218.2194695,-264.5519475,247.1685648,117.1467172
-1353.17075,-1142.492415,918.6465653,-196.7947468,277.0551461,-238.2343498,78.4757332,-484.8841339,-119.7462242,677.8808616
-1211.244313,-514.3607605,841.7432856,-132.672281,855.8137384,28.66416311,-43.13437128,-767.1902989,-588.6692702,359.9422205
-1550.267857,-561.3725164,1392.98143,-239.8587123,711.7625799,-269.4485181,-291.4629442,-762.2276609,-670.0793089,405.8148822
-236.648527,-766.8901974,1120.396996,-1053.226139,434.6529325,231.7396681,-122.1091904,86.7771437,-85.45582166,383.6314613
-1179.805146,-1372.20738,1312.740365,-571.7563111,196.5047234,-903.9080378,389.4992163,-140.1126498,95.24815514,558.9579204
-1312.39113,-1070.805883,588.607521,92.22121121,76.50720435,-506.8745329,-188.4727959,-534.2567534,77.61454784,922.5588282
-1460.711151,-931.0455098,756.6522845,-28.38128444,703.9467602,-187.2300669,-55.66246502,-470.7071948,37.03524452,664.3859872
-30.98493071,138.7713403,792.6311994,-86.37151226,148.1854402,-381.4268315,-313.9343522,235.405191,-143.982241,-118.8005853
-1228.16921,-797.4624795,664.7064341,203.2615343,704.8280949,-104.4948531,-356.0924609,-565.6844717,-366.1891116,821.5672839
-567.9767559,-1393.656131,858.6026428,-690.3690499,241.1266241,387.2669612,300.2440464,-82.55152916,-240.1252331,469.1978191
-679.9171897,-520.51389,1973.942357,-1434.240178,778.110797,-491.6394519,-106.111895,205.630626,-281.320164,259.066447
-352.7520743,-479.900675,873.0567131,-300.91044,-114.1187586,79.01429128,265.4281858,-64.50120004,357.0183214,98.76847182
420.1099789,-597.4047154,689.6144439,-99.82306636,703.4640476,-74.16131067,276.4492854,-283.0155186,30.14042088,554.0509576
-1624.866657,-772.0867646,781.2732179,-604.0287443,691.9480224,-532.9794937,-732.62828,-166.8380286,-381.3757111,668.4092973
-1275.147171,-689.3750883,610.5612077,40.11669183,640.1327069,177.0319983,-105.4186781,-456.298433,-592.2495331,373.0450829
-1205.692741,-1334.986528,1328.511903,-425.6704185,869.4018884,191.2268118,-86.02371912,191.6672372,-103.88261,613.3079362
587.0407306,-936.0773487,806.04206,197.2090278,406.4917865,-222.2008793,255.6541845,-378.2689575,-59.10371428,590.2413849
594.1587464,-120.2733892,920.7082905,-109.9033196,794.7853191,-307.38061,-596.7182181,-288.6763181,203.4585407,-67.7835388
-1158.081854,-882.3747295,690.9277153,-366.9862472,1194.177902,157.7081556,-313.8547163,-219.4067306,-507.0648736,515.3915316
-67.48407023,-7.862744155,1309.747512,-1049.371487,657.9494071,99.67250783,-737.9054074,350.8943327,216.4202189,332.6295773
-1569.097216,-754.6276196,1127.610918,215.0066219,997.1975453,372.3169787,254.5344559,-313.1598432,-142.9482535,325.1821885
302.2133781,-503.9595663,804.4215433,-94.84727011,-115.7334847,-105.8809835,-421.4960436,-201.1137447,21.9336635,408.0152973
-668.831929,-1593.997463,1429.703004,-524.0265324,118.2616383,558.766791,61.61254715,137.8555278,-76.42430564,114.1221348
563.1440188,-401.2074711,1157.733203,-579.0376557,717.3053108,-301.6298662,-424.5904242,-279.7782182,96.4953239,557.2217147
-837.1484518,-225.2340692,1533.67554,239.0922182,1024.585121,-82.08489651,872.4214628,-463.0178819,51.86682114,150.4070235
20.97785128,-1204.313772,610.8721945,258.8919774,584.3059351,63.0673949,239.8938937,210.3780353,-106.3053217,444.4534265
-1718.438321,-996.4255485,1373.007914,39.95705081,1234.675592,82.16164474,-89.02699262,-384.8673814,-373.7292697,633.7079861
139.857833,-463.616206,1465.55847,386.8526769,688.3124006,-81.81815024,-183.7260907,-359.9797512,-24.12760678,166.1770862
-1173.351009,-1196.639108,1584.911897,-183.2644032,535.0872642,-106.0784007,71.64489503,64.03813812,635.5461168,450.7946527
373.7086147,-1494.635658,1696.886542,529.6187405,325.0842721,49.83427839,-210.7974637,-248.9973643,-182.6946263,344.3891733
-1368.036639,-1318.385793,1002.632086,-251.7190453,-53.46350176,-304.066112,-721.0898934,-286.7734632,-71.76193321,350.1955284
-923.4622714,-38.77048409,1218.697202,600.6453773,717.5908151,-52.86533214,711.516325,-425.8239225,317.4775183,126.9705443
-504.2456458,-50.89381198,1433.905003,406.2840292,685.1036807,-139.5814851,788.9161786,-436.1941898,27.58834874,411.6709957
-826.5679284,-16.41303155,1473.473706,-104.3536492,1250.662195,-42.62451059,640.9102516,-329.9339629,-97.47405062,144.4317815
31.86917664,-1796.118425,2031.25908,205.7560675,575.7807523,188.8701695,-181.2400548,-190.4191356,-194.9197005,90.37311683
654.2824046,-1212.486701,1669.005488,-3.238990567,392.115265,-732.0267258,203.7269041,-243.3942308,-266.5722189,279.9568115
-1149.250804,-1033.889665,628.393337,-224.4697927,270.9497507,-873.5383068,-355.7871707,-374.9109599,308.4360533,225.8810002
-260.6836332,-367.9098334,776.9131857,-1083.63815,499.3347171,-122.2263515,-162.4235155,-50.70445118,886.9195097,54.84836058
292.7399973,-696.9266908,1600.647334,-1005.185226,430.4925663,180.6402424,-487.1071506,-405.6014099,-310.5432334,679.8073223
-398.0196465,386.662282,1363.565926,216.6023437,347.5067877,-188.1058629,500.7429922,-480.2632892,375.155222,299.004408
-125.188547,-1176.16543,524.4689286,-1061.483083,123.2016149,-611.5887306,235.7238816,-481.5767899,-197.6186185,298.6717348
-1481.599594,-1281.936644,1235.319852,-245.9837692,-214.3027596,-381.8452991,58.90497741,-337.3685041,1.061603446,174.342193
-1645.301648,-681.7202233,938.0032522,-636.358487,732.4653898,-792.9003509,-214.2050569,-501.1986243,-181.7510086,705.8955404
-1899.160421,-941.6751438,1189.832524,-76.98804234,713.2755994,-492.6052887,-253.2573634,-706.8247152,247.5629084,897.1687678
-1703.234924,-363.2762732,1161.845939,-90.19899258,755.6546947,-119.8233471,-50.91091628,-905.4526178,223.5113061,582.613564
-1446.131915,-173.6316603,857.695791,-185.4791392,707.5203298,-91.74053626,-368.5588841,-961.0169622,46.55031904,628.9500365
484.6724587,-1182.392192,894.1919612,323.8360313,509.9399661,-387.6192542,32.8284096,-199.5861083,-27.15230554,284.9827745
-199.9128135,-1447.749563,1026.547799,-362.4171537,1665.334607,-492.0679355,-413.8703228,-44.07997595,174.8547485,497.202616
-1665.625917,-471.4748984,901.4415988,-72.53345153,938.5593712,-237.4964099,-370.2657435,-963.3889456,197.3663717,866.6804898
-1379.213769,-1586.257782,1280.479047,-318.1513827,27.96433711,-193.6911814,-679.8470344,15.57104296,-372.9866804,419.4102308
-1416.163471,-305.4113626,715.0232391,-366.9362515,426.2180154,-96.73385761,-334.7658369,-770.89866,-45.50094411,649.1549614
-987.6646716,-493.5685909,937.4797361,-65.4653843,690.2160844,158.3929472,-337.3440793,-360.9702388,155.6728501,255.0138217
-610.9050804,-687.3360956,656.2506074,-168.2244287,-251.1647697,-75.68667711,-207.411263,277.0898365,-86.98851191,77.88463604
-111.6895938,-397.8333001,1258.677481,-994.2012546,674.4306318,-474.2515283,-395.3850171,-395.1327152,-244.7526206,963.9325718
-893.29091,-948.4349788,1827.39141,-614.1992519,-59.3915589,-149.8027347,482.1641962,-457.889794,-18.6921839,159.3371256
-663.0462943,-295.0504849,840.4665764,-218.4420874,664.5004989,194.7657959,-247.8923162,-345.197038,-28.72891177,142.825981
527.7502755,-768.0529109,938.7713354,199.3208904,126.2815879,-305.0316596,230.5525226,-646.1953357,36.1826803,-42.68397165
75.82441428,-1376.539844,581.4483143,-61.03373309,824.253447,171.5851445,395.2640998,-163.0336216,-279.921442,189.7961555
-845.212483,-525.1275186,1960.690074,529.2635901,679.7457738,-45.10993516,55.63001146,249.22936,266.5621057,148.2477667
-1043.088564,-607.3451606,263.1789277,-62.36288797,59.13864465,-375.8627106,-236.8605296,-363.199357,308.4487597,477.2863427
-964.4754735,-495.9891768,1222.15217,-91.80842477,983.000721,114.1710876,-435.7646246,-302.6827304,93.08990243,-395.1107933
-349.3266921,-861.4626245,1899.891646,-888.6247245,315.6913298,-476.9767854,383.6522705,-498.098508,392.63049,230.7096869
-625.8132794,136.9701143,1078.496788,-114.1329064,626.854583,64.33721443,-74.73463905,-33.90554107,-510.9820226,157.0708845
279.939334,-1075.348499,665.510355,402.7091772,174.8280662,-291.5892106,343.7253194,-347.9556854,116.5716749,-6.008041234
-512.7318994,-209.1674192,677.4040141,-308.3076279,273.0947124,263.8860798,-163.4336178,-141.624085,-305.7697618,37.42547198
-551.7579134,-622.4032152,1030.669678,-12.26229689,1058.03966,267.3738082,-415.5429808,162.5366534,-151.8917509,104.3705362
-886.3372382,-675.669995,2650.622564,47.66536822,1057.299953,-66.66606061,-179.4730174,-155.4723727,389.4298475,272.9470324
56.52636704,-572.1373692,1746.654339,-266.911947,236.9939454,389.0906941,-296.9146585,-311.6483798,-232.8478395,528.6556594
-547.4837753,-700.9016633,2886.93088,-79.47582842,845.0170764,-84.87387372,-380.9582241,-471.466046,259.698089,339.1132553
-657.8877152,203.9028548,2157.143438,-154.1321816,314.209417,-632.2832742,-13.8633965,-478.2346855,364.0396017,397.8350661
65.70141513,-735.081046,1498.297048,373.4009388,330.8893924,447.5235046,-243.3163579,184.0963445,-333.7862325,355.3338274
-118.5005526,-249.0593024,2580.307336,72.98706144,571.0359757,-220.5339248,-83.19487203,-522.3077408,-171.2203883,211.0244105
-160.0966579,-338.4648588,2831.050558,-3.060822187,701.8057432,-157.7137716,-191.6475173,-599.6700266,-46.53020489,166.2885351
-516.3202546,-484.4539565,2243.538474,209.4324603,975.4974529,-791.7940894,-702.6020804,225.5353005,228.0782578,-33.74196054
-396.8563989,-1186.793602,1676.124954,-632.33224,-222.122677,222.2910728,-120.1951111,220.4235003,-214.1370117,-89.52699246
563.4857245,-624.2644535,616.6852414,-216.8054435,510.158368,-142.1629882,-198.7453939,-745.1220135,71.8401016,463.8678965
-941.0057758,44.58810448,1711.305831,-102.0523487,990.8947536,71.32170963,862.1590802,-681.7683209,170.2822695,213.8305261
-169.1658988,-1656.137258,1637.85138,-1162.573699,1374.666031,-90.62445616,-651.9414107,-188.023857,352.2825871,83.72352588
-69.87688427,-925.7540143,885.4041584,278.1908048,-66.00068735,-295.9302237,8.128662284,67.15508125,414.3395763,-120.2387624
846.1519099,-1106.490318,1160.81858,-547.6564499,457.8036393,-146.8605842,-440.6540054,-903.3650643,-57.76734421,591.2033118
-547.5614533,351.0204271,1969.372433,-13.56410598,605.941152,-434.8806119,527.1309789,-631.129625,357.1292371,437.2079857
109.0960855,352.6724121,1334.749688,-434.9424377,323.2508857,-622.6060361,-660.8003397,172.6970799,-56.61635871,60.68749247
-468.2058116,-708.09911,1945.411406,-644.8839558,972.4724725,374.2551522,-119.3923065,-429.3051764,304.8318833,-15.56967524
513.6053338,-121.9489611,663.5709814,-147.8296231,663.4645967,-191.1049433,-503.3812067,-319.3887831,74.40696904,18.48280465
-739.8679664,-1156.94571,2071.510821,-145.5284145,905.2268788,381.1579882,-88.99681481,-280.9686489,468.2366567,-2.618726789
-84.4984741,-887.7782044,2549.691505,-408.8615817,906.0022688,167.2241785,-472.3475049,-546.2458,411.3795762,163.534349
37.39815663,-1080.321228,2668.618728,-150.8084449,613.0703137,210.562073,-255.7884044,-381.2810252,-126.0238578,317.5151235
-1608.298199,-419.0631205,1290.634057,-294.6842127,814.7566513,-145.2152215,-573.1191599,-687.043459,-352.818484,155.1585007
-1644.32348,-171.7006806,1210.754997,-120.7201015,780.9290455,-100.0236933,-85.90935246,-1065.688948,-320.883086,429.3311794
-34.26440787,-1724.603104,498.7798405,-233.6339842,692.5754122,274.6634322,55.58491616,-397.7757735,-168.4156016,0.435270009
-122.1877476,-728.1721369,1242.40878,-478.4178279,-176.6568412,-115.194535,153.9421882,-582.0387288,76.98793936,51.45878141
-1319.176829,-124.4745171,1139.951937,156.8859049,721.9297193,-165.6020076,447.3583877,-898.123232,-217.7795206,76.2902434
-1528.781253,-592.2637975,744.3238924,-117.2787427,-35.28468658,-11.16182198,-262.9440513,-76.47984572,57.04474988,269.1730195
-69.42517239,-129.6616982,975.2463589,-250.6811941,143.8494418,38.81979332,-23.85944877,-335.607455,7.541029024,757.1272743
-200.2129039,-1033.548239,605.5885039,-303.4370956,483.795894,319.0827917,76.43163997,302.678525,180.2152289,213.8947569
-489.2485625,121.4289606,943.1076019,107.3530223,531.233639,128.1371492,610.7447917,-365.8090704,39.31865872,98.90812276
-1415.008264,-216.691344,876.225775,-124.3093871,786.3102561,64.28977683,172.4211656,-869.8289407,-448.4212509,202.6122977
-1146.677586,-172.1595995,835.652138,-230.2702731,388.8681102,179.3250553,-294.2389263,-587.6549297,-436.5675266,149.6554465
-785.2058625,-1588.002784,1901.686366,335.817423,1145.634577,-766.9521532,-473.5202693,-40.91626136,120.1055522,592.0345373
-653.7894994,-1644.514403,1149.82485,-486.2356979,8.742124618,-156.4585644,-335.256165,-736.9666157,-256.5426305,16.80471976
-1466.932061,-206.2002237,756.773591,8.222796041,580.6073079,132.8551155,41.90820727,-823.8836418,-382.4933587,256.7963908
-1579.970996,-271.7335702,950.6977764,18.72066859,708.8094153,-77.82177883,21.59341771,-1009.295827,-327.8246876,180.0751146
557.686052,-500.1414538,606.2469644,10.88877958,408.6385079,-310.3261596,-152.3158018,-696.5833547,-47.50537599,204.7470818
-553.14938,41.83790565,775.8318866,-92.67940102,518.7164474,113.155116,578.442799,-447.883592,263.4215769,9.685849096
-908.1476741,-694.5399981,663.7813871,-178.1985723,148.677933,358.4818699,-538.9193554,-243.9057657,72.6054912,196.6197102
-1127.897451,-125.171899,709.0987828,-173.406558,640.9758463,89.76893552,138.0688693,-775.2729454,-281.3848697,219.0724748
705.6627416,-1571.736125,1222.70527,-410.5716011,899.8076246,272.3413801,187.4261807,-969.4406922,-113.9091994,249.4143724
563.4329792,-1037.23861,1637.343972,411.4356453,-292.3749261,-364.1942189,-255.707761,-440.7117729,-1.857365531,94.13099057
121.8505519,-700.2067211,362.9472337,-375.1263915,487.6685545,129.0316207,247.251332,-95.30865798,103.7162639,288.3573057
-982.9373619,-1208.865088,945.3281795,-31.66325266,560.1909147,595.5157176,-633.1132159,194.3948817,71.73484378,280.3769496
-92.49850666,-837.8508332,1847.803607,308.6698979,265.2813722,720.1738752,-290.0486302,-119.9205604,-433.2195083,422.6939698
-291.6477773,-1539.886992,487.086414,-851.57595,1089.889059,-370.1735787,-478.349097,-240.3308626,126.6872356,54.21439382
0.300139844,-1134.16943,1711.223146,162.2420181,283.671016,907.8740591,-217.2311253,-144.5459206,-405.6301236,230.9126836
-517.5533968,-1338.699331,240.1367717,-61.93289595,1006.143686,-73.59214791,-145.3849597,-391.0280734,-361.096629,63.72319524
-639.8676456,-38.83720618,664.7318338,-404.8042109,224.3550401,-317.9505335,-18.37802883,-39.31112404,-61.94077402,228.4980685
-1244.925398,-696.3128278,1272.795528,45.72076224,259.8264535,616.7038462,-271.1474197,97.88922924,51.50177255,-67.63818558
376.4647544,-765.2413021,1626.7191,416.3914634,108.602459,257.1953852,-335.8914739,-513.4115536,-270.5245198,53.98393355
352.1517499,-913.5001365,622.3306752,-462.7084151,290.1927936,-99.1607516,-126.311322,-243.3242419,509.6622095,806.2460254
-963.2724712,-1040.149421,1441.008666,364.4211902,608.5164415,806.4241164,-225.1625135,-30.36330135,-255.0196181,-347.7132376
-1959.3892,-1074.839135,1272.831102,24.81510485,343.2454498,-434.4358288,-194.6082447,-525.3609186,597.3402295,847.7998368
271.2505187,-1481.410271,1557.824257,539.5934149,314.7379068,-172.6375831,151.0281071,-112.9398036,134.2598766,95.05505194
353.7885614,-1278.064221,1106.236457,-258.790307,766.572556,406.5527128,-259.6936153,-306.1870934,19.59808643,667.5840738
232.5737399,-1931.645692,783.3869295,-167.5691627,1014.384892,113.8834613,283.5678862,-469.6786622,-244.5104405,17.75433718
-736.2949729,-65.93842826,1338.553872,-666.871699,771.4036648,-48.42077529,247.6139651,-310.9773689,-60.84826181,17.25496145
306.0950827,-1836.607738,937.1450713,246.2734308,867.49714,-200.9326392,390.0714477,-282.4925968,-179.896325,49.68598242
-821.304189,-1530.625559,1289.89565,-412.17902,242.5906752,-686.5232664,746.9586585,-385.3609329,-50.62258884,11.76656948
-765.1272131,-1281.716788,999.6754888,-251.7786408,-299.4288168,-546.4683583,230.947947,-563.665469,-8.549123623,130.2338829
-486.1772425,-971.7232287,1161.729567,-755.2644068,59.91863239,-57.57796146,882.3351865,-281.2175544,-113.6014287,341.0656786
-179.6312747,-1322.210443,1001.481776,-693.6350261,1178.305865,246.9945501,-361.1515106,325.723583,173.2945744,242.4422701
-259.5406107,274.8863353,1982.726521,181.7360058,480.5997496,-575.4837621,-250.0481528,-402.6862813,105.4306619,93.37743625
-213.5995593,275.0105642,610.4875579,-127.1534635,364.3031186,-124.4588136,48.16989093,-18.56353734,-189.2416108,66.32824205
-437.8776889,364.1376857,1939.736639,-277.6833372,783.2445677,-380.0726282,-176.0899743,-149.0019181,-290.6069157,406.4601689
624.8017743,-1265.358149,1487.527667,185.2878485,-124.9081764,-354.1968761,-496.8689211,-449.7914835,-224.118785,388.1178037
373.190203,-536.8764518,1206.216613,0.855072406,453.3867309,-352.8100356,-521.719857,-399.9172521,-67.32471605,1.799100995
-350.768379,429.2156955,1455.278579,-114.2273104,927.7511544,-314.7733674,348.3592862,-451.8857051,-132.5192266,190.9224531
-594.367185,92.83792737,668.0627113,-446.6623677,196.1811371,-161.8452816,18.39998744,-11.77111833,-30.8819851,123.880857
44.94152798,-1034.36982,1511.549534,69.18479432,318.5899114,734.9450637,-281.025374,30.00978412,-473.9932438,394.675193
-582.9843214,-695.7727284,972.377637,-101.0465772,381.1864389,584.0149879,-118.8534112,-8.152502434,402.2045929,-177.8779618
129.1626619,-1370.414118,486.7938113,57.0230909,308.7621464,-36.12485821,69.69138714,-382.3610646,-94.42361184,-113.2356236
414.1868579,-698.8080471,1390.987824,-577.4852234,591.7020823,-5.299306818,-395.6337725,-417.2870682,370.9255533,587.1339158
-1656.188088,-698.5477804,943.9926034,107.9617646,222.3346472,247.9063489,-746.4179919,-583.8749513,-198.5880999,497.6562015
560.2767709,-489.7040289,1884.963673,-380.0750797,590.2989977,-450.937113,-778.5138785,-307.0923841,-484.4273002,193.7490653
-1251.251093,-1196.566779,1224.342491,-236.3972026,-445.7153974,-256.5044157,307.5593764,-285.3411362,43.06446257,386.5053961
-87.48487551,-442.5875632,1520.684011,19.04785492,340.9273174,402.9441684,114.6979077,-102.7769396,-308.0174598,972.430845
-395.088954,-1293.26754,1656.066356,-687.5805942,151.0420399,49.80179436,761.9904756,-35.55587368,-55.64503223,683.7150366
-322.4554492,253.4665035,1816.378997,-275.0852499,360.5376483,-430.5660936,-77.8055198,-92.98752703,-698.4899469,170.7176607
421.4366186,-34.89121311,702.3677209,40.64728534,442.0463312,-278.1244231,-277.9838726,-159.8875461,53.67171371,59.16604402
113.6736725,-734.1143513,1090.597002,-609.6235288,500.6183723,165.6921729,-50.76291723,-73.73731794,224.4234713,671.5525327
435.3509997,-992.3922414,1374.483054,180.8115638,-326.532256,-329.9369964,-276.3120093,-719.0990784,44.75024909,-294.9357122
-763.9116331,-1453.696599,548.2886295,-388.057788,413.6385298,-102.5545086,-1044.744042,-199.1127378,-54.70746282,300.5727439
276.8348603,-662.4207474,914.8019127,-184.0686291,181.0492797,-780.2805214,-161.2315425,31.33906275,-198.9177486,476.4413981
-353.5680533,-3.298202652,894.0508646,296.4281393,240.3759767,-82.09224448,288.140903,-275.1242664,-381.6755567,225.6352523
-270.9322541,-424.1014742,978.6931883,-144.1892685,138.6290661,540.9740222,8.099767548,-14.99843911,449.0154031,120.901566
-451.5757338,-1511.162453,608.9251232,-289.1432991,-237.1161204,-515.9522485,-218.2143289,-367.440148,-440.8735726,61.04036792
116.3543446,-254.1837102,674.1780572,-750.2036638,643.8005223,215.2006542,-541.9525528,-49.01646578,519.7861041,-31.50220693
-811.8369163,-1519.307022,1578.270399,-355.5669071,522.772159,681.9170652,-140.3030418,257.1162675,-333.6117188,115.5928708
-1004.943795,-1080.652838,884.3784168,-265.2504306,-39.76876274,-750.8324027,-165.664584,-237.7787258,-640.6686613,222.3790826
-538.7099063,-901.471744,861.6746285,-1304.989895,751.7632868,-193.9710068,-488.6672181,131.8023397,248.6202715,85.04515383
-1470.46104,-1353.468054,1299.304278,-106.1318246,650.5307506,404.8342547,-523.9933053,-316.8292095,330.9260962,-59.99374363
7.204165908,181.0490757,879.7864991,115.66901,474.2830095,-153.1781053,72.44927181,-376.790432,-129.6668031,267.6675972
-44.71524259,-1463.155993,1113.346575,623.9266635,473.6910726,-871.2487421,14.31169549,-340.1265594,172.2973625,-64.225116
19.09295955,-1038.001044,1164.645454,-436.7326693,415.6662822,320.2170691,76.73530131,-50.24899042,180.7612561,517.552445
714.8388155,-1424.26286,1962.363353,-122.4152682,759.4497812,-662.9923869,-69.95633482,-322.8029538,-236.9895374,555.9268826
-492.6119393,-1617.914816,1547.555021,-678.6510389,1107.242833,14.56882153,-254.2153812,219.133304,145.8529591,769.6324264
-666.4957536,-772.7531033,1335.81836,-199.9851289,557.5298309,491.6245815,244.7648464,261.0320544,-392.9289455,274.3780518
-205.5323952,-1016.610292,1503.316254,-737.7193748,129.0081156,-213.1279595,419.3518266,-841.9372834,117.4025616,-72.95150536
